,input,answer,predict,judge
60771,O=C(NC[C@H]1[C@H](c2cccnc2)N(C(c2ccc(C(F)(F)F)c(F)c2)=O)CC1)c1ccc(O)cn1,O=C(NC[C@@H]1CCN(C(=O)c2ccc(C(F)(F)F)c(F)c2)[C@H]1c1cccnc1)c1ccc(O)cn1,O=C(NC[C@@H]1CCN(C(=O)c2ccc(C(F)(F)F)c(F)c2)[C@H]1c1cccnc1)c1ccc(O)cn1,True
60772,C1(=O)[C@H](NC(N2CCN(C(c3cc(Cl)cc(Cl)c3)=O)CC2)=O)[C@H](C)CCN1,C[C@@H]1CCNC(=O)[C@@H]1NC(=O)N1CCN(C(=O)c2cc(Cl)cc(Cl)c2)CC1,C[C@@H]1CCNC(=O)[C@@H]1NC(=O)N1CCN(C(=O)c2cc(Cl)cc(Cl)c2)CC1,True
60773,C1[C@H](C(=O)N(CC)c2cc(OC)c(OC)cc2)CNC1,CCN(C(=O)[C@H]1CCNC1)c1ccc(OC)c(OC)c1,CCN(C(=O)[C@H]1CCN(c2ccc(OC)cc2)C1)c1cc([N+](=O)[O-])c(OC)cc1,False
60774,c1([N+](=O)[O-])c(C(=O)N2C[C@H]3[C@H](CO[C@H]3CNC(=O)/C(=C/c3ccc(C)o3)C)CC2)nc[nH]1,C/C(=C\c1ccc(C)o1)C(=O)NC[C@@H]1OC[C@@H]2CCN(C(=O)c3nc[nH]c3[N+](=O)[O-])C[C@@H]21,C/C(=C\c1ccc(C)o1)C(=O)NC[C@@H]1OC[C@@H]2CCN(C(=O)c3nc[nH]c3[N+](=O)[O-])C[C@@H]21,True
60775,n1(C)ccc(N2C(=O)[C@@H](NC(=O)[C@H]3C[C@@]34CCN(C(=O)OC(C)(C)C)C4)CCC2)n1,Cn1ccc(N2CCC[C@H](NC(=O)[C@H]3C[C@@]34CCN(C(=O)OC(C)(C)C)C4)C2=O)n1,Cn1ccc(N2CC[C@H](NC(=O)[C@H]3C[C@]34CCCN(C(=O)OC(C)(C)C)C4)C2=O)n1,False
60776,C1CN([C@@H](C)c2csnn2)CCC1NC(=O)c1cnc(OC)cc1,COc1ccc(C(=O)NC2CCN([C@@H](C)c3csnn3)CC2)cn1,COc1ccc(C(=O)NC2CCN([C@@H](C)c3csnn3)CC2)cn1,True
60777,N1(C(CCSc2c(F)cccc2)=O)Cc2c(F)ccc(F)c2CC1,O=C(CCSc1ccccc1F)N1CCc2c(F)ccc(F)c2C1,O=C(CCSc1ccccc1F)N1CCc2c(F)ccc(F)c2C1,True
60778,C1CCCC1NC(=O)N1CCO[C@@H]([C@H](C)NC(OC(C)(C)C)=O)C1,C[C@H](NC(=O)OC(C)(C)C)[C@H]1CN(C(=O)NC2CCCC2)CCO1,C[C@H](NC(=O)OC(C)(C)C)[C@H]1CN(C(=O)NC2CCCC2)CCO1,True
60779,C1N(Cc2cncc(F)c2)C[C@H](NC(c2ccc(C)nc2)=O)[C@@H](C)C1,Cc1ccc(C(=O)N[C@H]2CN(Cc3cncc(F)c3)CC[C@@H]2C)cn1,Cc1ccc(C(=O)N[C@H]2CN(Cc3cncc(F)c3)CC[C@@H]2C)cn1,True
60780,C(C)CCN(C)CCCN(C)C(=O)c1c(C)nc(CC)s1,CCCCN(C)CCCN(C)C(=O)c1sc(CC)nc1C,CCCCN(C)CCCN(C)C(=O)c1sc(CC)nc1C,True
60781,C(/C=C/c1ccc(O)c(O)c1O)(=O)N[C@@H]1C[C@@H]2CC[C@@H](N2C([C@@H](c2ccccc2)[C@H](C)CC)=O)C1,CC[C@@H](C)[C@@H](C(=O)N1[C@H]2CC[C@@H]1C[C@H](NC(=O)/C=C/c1ccc(O)c(O)c1O)C2)c1ccccc1,CC[C@@H](C)[C@@H](C(=O)N1[C@H]2CC[C@@H]1C[C@H](NC(=O)/C=C/c1ccc(O)c(O)c1O)C2)c1ccccc1,True
60782,CN([C@@H](C(=O)N1CCCC[C@H]1C1CCN(C([C@@H](C)c2ccc(C)cc2)=O)CC1)C)C(OC(C)(C)C)=O,Cc1ccc([C@H](C)C(=O)N2CCC([C@@H]3CCCCN3C(=O)[C@@H](C)N(C)C(=O)OC(C)(C)C)CC2)cc1,Cc1ccc([C@H](C)C(=O)N2CCC([C@@H]3CCCCN3C(=O)[C@@H](C)N(C)C(=O)OC(C)(C)C)CC2)cc1,True
60783,O1C[C@@H]2CN(C(CN3CCN(C(C)=O)CC3)=O)C[C@H](C1)[C@H]2NC(c1cccn1C)=O,CC(=O)N1CCN(CC(=O)N2C[C@@H]3COC[C@H](C2)[C@@H]3NC(=O)c2cccn2C)CC1,CC(=O)N1CCN(CC(=O)N2C[C@@H]3COC[C@H](C2)[C@@H]3NC(=O)c2cccn2C)CC1,True
60784,c1cc(CNC(=O)c2nnc(N3CCC[C@@H](CC(N)=O)C3)n2C[C@H]2C[C@H](C)CC2)ccc1Cl,C[C@@H]1CC[C@@H](Cn2c(C(=O)NCc3ccc(Cl)cc3)nnc2N2CCC[C@@H](CC(N)=O)C2)C1,C[C@@H]1CC[C@@H](Cn2c(C(=O)NCc3ccc(Cl)cc3)nnc2N2CCC[C@@H](CC(N)=O)C2)C1,True
60785,[C@H]1(c2cnccc2)N(C([C@H](CC)NC(C)=O)=O)CC[C@H]1CNC(C[C@@H](C)CC)=O,CC[C@H](C)CC(=O)NC[C@@H]1CCN(C(=O)[C@H](CC)NC(C)=O)[C@@H]1c1cccnc1,CC[C@H](C)CC(=O)NC[C@@H]1CCN(C(=O)[C@H](CC)NC(C)=O)[C@@H]1c1cccnc1,True
60786,[N+](=O)([O-])c1cc(COC(=O)/C=C\c2cc3c(cc2)OCO3)c(OC(C)C)cc1,CC(C)Oc1ccc([N+](=O)[O-])cc1COC(=O)/C=C\c1ccc2c(c1)OCO2,CC(C)Oc1ccc([N+](=O)[O-])cc1COC(=O)/C=C\c1ccc2c(c1)OCO2,True
60787,C1N(C(=O)c2cc3c[nH]nc3c(C)c2)CC[C@]12OCCN(C(c1c(C)cc(Cl)c(Cl)c1)=O)C2,Cc1cc(Cl)c(Cl)cc1C(=O)N1CCO[C@]2(CCN(C(=O)c3cc(C)c4n[nH]cc4c3)C2)C1,Cc1cc(Cl)c(Cl)cc1C(=O)N1CCO[C@]2(CCN(C(=O)c3cc(C)c4n[nH]cc4c3)C2)C1,True
60788,[C@@H]1(C(=O)OC)[C@@H](C(=O)N2C[C@@H]3[C@H](NC(=O)C4(c5cccc(F)c5)CC4)[C@H](C2)COC3)CC=CC1,COC(=O)[C@H]1CC=CC[C@@H]1C(=O)N1C[C@@H]2COC[C@H](C1)[C@@H]2NC(=O)C1(c2cccc(F)c2)CC1,COC(=O)[C@H]1CC=CC[C@@H]1C(=O)N1C[C@@H]2COC[C@H](C1)[C@@H]2NC(=O)C1(c2cccc(F)c2)CC1,True
60789,c1cc(-n2nc(C)c(C#N)c2COC(=O)c2c(CC)ocn2)ccc1,CCc1ocnc1C(=O)OCc1c(C#N)c(C)nn1-c1ccccc1,CCc1ocnc1C(=O)OCc1nn(-c2ccccc2)c(C)c1-c1nc(C#N)ccc1C#N,False
60790,[C@@H](C(=O)N1C[C@@H]([C@@H](NC(=O)OC(C)(C)C)C)CC1)(C)Cc1cc(Br)c(F)cc1,C[C@H](NC(=O)OC(C)(C)C)[C@H]1CCN(C(=O)[C@H](C)Cc2ccc(F)c(Br)c2)C1,C[C@H](NC(=O)OC(C)(C)C)[C@H]1CCN(C(=O)[C@H](C)Cc2ccc(F)c(Br)c2)C1,True
60791,CC[C@@H]1[C@@H](NC(=O)[C@@H]2C[C@H]3CC[C@@H]2O3)CCN1C(c1cnco1)=O,CC[C@@H]1[C@@H](NC(=O)[C@@H]2C[C@H]3CC[C@@H]2O3)CCN1C(=O)c1cnco1,CC[C@@H]1[C@@H](NC(=O)[C@@H]2C[C@H]3CC[C@@H]2O3)CCN1C(=O)c1cnco1,True
60792,O=C(c1[nH]c(Cl)c(Cl)c1)N(C1CN(C[C@H]2O[C@@H](C)CC2)C1)C,C[C@H]1CC[C@@H](CN2CC(N(C)C(=O)c3cc(Cl)c(Cl)[nH]3)C2)O1,C[C@H]1CC[C@@H](CN2CC(N(C)C(=O)c3cc(Cl)c(Cl)[nH]3)C2)O1,True
60793,O=S(=O)(C)N1CCN([C@H](CCN(CC)CC)C)CC1,CCN(CC)CC[C@H](C)N1CCN(S(C)(=O)=O)CC1,CCN(CC)CC[C@H](C)N1CCN(S(C)(=O)=O)CC1,True
60794,COc1c(C(N2C[C@]3(CN(C(=O)C4(F)CC4)CCOC3)OCC2)=O)scc1,COc1ccsc1C(=O)N1CCO[C@]2(COCCN(C(=O)C3(F)CC3)C2)C1,COc1ccsc1C(=O)N1CCO[C@]2(COCCN(C(=O)C3(F)CC3)C2)C1,True
60795,C1CNCC(=O)N1[C@H]1CCCN(C(C(N(CC(C)(C)O)C2CC2)=O)=O)C1,CC(C)(O)CN(C(=O)C(=O)N1CCC[C@H](N2CCNCC2=O)C1)C1CC1,CC(C)(O)CN(C(=O)C(=O)N1CCC[C@H](N2CCNCC2)C1)C1CC1,False
60796,C1([C@@H]2[C@@H](NC(=O)N3CC[C@](c4cccc(OC)c4)(F)C3)C2)CCOCC1,COc1cccc([C@]2(F)CCN(C(=O)N[C@H]3C[C@@H]3C3CCOCC3)C2)c1,COc1cccc([C@]2(F)CCN(C(=O)N[C@H]3C[C@@H]3C3CCOCC3)C2)c1,True
60797,OCc1cccc2nnn(C)c21,Cn1nnc2cccc(CO)c21,Cn1nnc2c(c1CO)Cc1cccc(c1)[C@H](N)C2,False
60798,CCC(N(C)C[C@@H](C)NCC(Br)=C)=O,C=C(Br)CN[C@H](C)CN(C)C(=O)CC,C=C(Br)CN[C@H](C)CN(C)[C@H](CC)C(=O)NC,False
60799,c1c(C(CCN2CCC[C@@H]2C(F)F)=O)ccc2c1OCCO2,O=C(CCN1CCC[C@@H]1C(F)F)c1ccc2c(c1)OCCO2,O=C(CCN1CCC[C@@H]1C(F)F)c1ccc2c(c1)OCCO2,True
60800,O=C(CCNC(c1ccccc1)=O)N1[C@@H](C2CCN(C(=O)[C@H](n3cccc3C=O)C)CC2)CCCC1,C[C@H](C(=O)N1CCC([C@H]2CCCCN2C(=O)CCNC(=O)c2ccccc2)CC1)n1cccc1C=O,C[C@H](C(=O)N1CCC([C@H]2CCCCN2C(=O)CCNC(=O)c2ccccc2)CC1)n1cccc1C=O,True
60801,c1cccc(/C=C2/SC(=S)N([C@@H]3O[C@@H](COC(=O)C)[C@@H](OC(=O)C)[C@H](OC(=O)C)[C@@H]3OC(C)=O)C2=O)c1F,CC(=O)OC[C@@H]1O[C@@H](N2C(=O)/C(=C\c3ccccc3F)SC2=S)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,CC(=O)OC[C@@H]1O[C@@H](/C=C2\S[C@H](C(=O)OC)[C@H](c3ccccc3F)OC(=O)N2[C@H](C)C(C)C)C1=O,False
60802,C1OC(CC(NCCNCCCC)=O)OCC1,CCCCNCCNC(=O)CC1OCCCO1,CCCCNCCNC(=O)CC1O[C@H](COC2CCC2)Oc1cc[nH]1,False
60803,O=C(NC[C@H](C(=O)N1C[C@H]2COC[C@H]([C@H]2NC(=O)c2c(F)c(F)cc(F)c2)C1)C)OC(C)(C)C,C[C@H](CNC(=O)OC(C)(C)C)C(=O)N1C[C@@H]2COC[C@H](C1)[C@@H]2NC(=O)c1cc(F)cc(F)c1F,C[C@H](CNC(=O)OC(C)(C)C)C(=O)N1C[C@@H]2COC[C@H](C1)[C@@H]2NC(=O)c1cc(F)cc(F)c1F,True
60804,c1(C(NC[C@@]23CCCO[C@@H]2CCN(C(=O)[C@@H](c2ccc(Cl)cc2)N(C)C)C3)=O)cc(CC)[nH]n1,CCc1cc(C(=O)NC[C@@]23CCCO[C@@H]2CCN(C(=O)[C@@H](c2ccc(Cl)cc2)N(C)C)C3)n[nH]1,CCc1cc(C(=O)NC[C@@]23CCCO[C@@H]2CCN(C(=O)[C@@H](c2ccc(Cl)cc2)N(C)C)C3)n[nH]1,True
60805,c1(CNC(=O)/C=C/CN(CC(F)(F)F)C)scnc1C,Cc1ncsc1CNC(=O)/C=C/CN(C)CC(F)(F)F,Cc1ncsc1CNC(=O)/C=C/CN(C)CC(F)(F)F,True
60806,O=c1n(CC(OCC(=O)N2[C@@H](C)CCC[C@@H]2C)=O)[nH]c(=O)c2ccccc12,C[C@H]1CCC[C@H](C)N1C(=O)COC(=O)Cn1[nH]c(=O)c2ccccc2c1=O,C[C@H]1CCC[C@H](C)N1C(=O)COC(=O)Cn1[nH]c(=O)c2ccccc2c1=O,True
60807,C(N[C@@H](CC(=O)N1CC[C@@H](CNC(=O)C)[C@H]1c1cccnc1)c1ccc(C#N)cc1)(OC(C)(C)C)=O,CC(=O)NC[C@@H]1CCN(C(=O)C[C@H](NC(=O)OC(C)(C)C)c2ccc(C#N)cc2)[C@@H]1c1cccnc1,CC(=O)NC[C@@H]1CCN(C(=O)C[C@@H](NC(=O)OC(C)(C)C)c2ccc(C#N)cc2)[C@H]1n1cccn1,False
60808,O=C(NCC1(NC)CCC1)c1ccc(CN(CC)CCC)cc1,CCCN(CC)Cc1ccc(C(=O)NCC2(NC)CCC2)cc1,CCCN(CC)Cc1ccc(C(=O)NCC2(NC)CCC2)cc1[N+](=O)[O-],False
60809,c1c([C@@H](c2ccc(OC)cc2)NC(=O)NCc2coc3ccccc32)ccc(F)c1,COc1ccc([C@@H](NC(=O)NCc2coc3ccccc23)c2ccc(F)cc2)cc1,COc1ccc([C@@H](NC(=O)NCc2coc3ccccc23)c2ccc(F)cc2)cc1,True
60810,[C@]1(c2ccccc2)(F)C[C@@H]1N[C@H]1[C@@H]2[C@@H]3[C@@H](C[C@H]1C3)CN2,F[C@]1(c2ccccc2)C[C@@H]1N[C@@H]1[C@@H]2C[C@@H]3[C@@H]1NC[C@@H]3C2,F[C@]1(CN[C@@H]2[C@@H]3C[C@H]4[C@H](C[C@H]32)[C@@H]4N)C[C@@H]1c1ccccc1,False
60811,[C@H]1(C2CCN(C(=O)c3ncc(C)cc3)CC2)CCCCN1C(CCCCCCC(=O)OC(C)(C)C)=O,Cc1ccc(C(=O)N2CCC([C@H]3CCCCN3C(=O)CCCCCCC(=O)OC(C)(C)C)CC2)nc1,Cc1ccc(C(=O)N2CCC([C@H]3CCCCN3C(=O)CCCCCCC(=O)OC(C)(C)C)CC2)nc1,True
60812,C1CN(C(=O)c2cc3c(cccc3)[nH]2)CCN1C(N[C@@H]([C@@H](C)CC)C)=O,CC[C@H](C)[C@@H](C)NC(=O)N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1,CC[C@H](C)[C@@H](C)NC(=O)N1CCN(C(=O)c2cc3ccccc3[nH]2)CC1,True
60813,C[C@@H]1C[C@H](C(F)(F)F)n2ncc(C(=O)N3[C@@H](C)C[C@@H](NC(OC(C)(C)C)=O)C3)c2N1,C[C@H]1C[C@@H](NC(=O)OC(C)(C)C)CN1C(=O)c1cnn2c1N[C@H](C)C[C@@H]2C(F)(F)F,C[C@H]1C[C@@H](C(=O)Nc2cnn(C(C)(C)C)c2)N(C[C@H]2C[C@H](F)C(=O)N2)C1(C)C,False
60814,c1oc(C)c(-c2n(-c3ccccc3)c(SCC(C)C)nn2)c1,Cc1occc1-c1nnc(SCC(C)C)n1-c1ccccc1,Cc1occc1-c1nnc(SCC(C)C)n1-c1cccc([N+](=O)[O-])c1,False
60815,Cn1c(CCCOC(=O)c2c(Cl)cnn2C)ncc1,Cn1ccnc1CCCOC(=O)c1c(Cl)cnn1C,Cn1ccnc1CCCOC(=O)c1nn(C)cc1Cl,False
60816,N(C(=O)C(=O)NCCc1nc2c(s1)CCCC2)[C@@H]([C@@H]1COCC1)c1ccccc1,O=C(NCCc1nc2c(s1)CCCC2)C(=O)N[C@H](c1ccccc1)[C@H]1CCOC1,O=C(NCCc1nc2c(s1)CCCC2)C(=O)N[C@H](c1ccccc1)[C@H]1CCOC1,True
60817,C1C[C@H](NC(=O)c2cocc2)[C@H](O)CN1C(C(=O)C(C)(C)C)=O,CC(C)(C)C(=O)C(=O)N1CC[C@H](NC(=O)c2ccoc2)[C@H](O)C1,CC(C)(C)C(=O)C(=O)N1CC[C@H](NC(=O)c2ccoc2)[C@H](O)C1,True
60818,C(N(C)c1n(CCS(=O)(N2CCSCC2)=O)c([C@@H](C)CC)nn1)c1ccc([S@@](=O)C)cc1,CC[C@H](C)c1nnc(N(C)Cc2ccc([S@](C)=O)cc2)n1CCS(=O)(=O)N1CCSCC1,CC[C@H](C)c1nnc(N(C)Cc2ccc(S(=O)(=O)N(C)C)cc2)n1CC[S@](=O)[C@H]1CCSC1,False
60819,c1cc(N(C)C)ccc1[C@H]1[C@H](C(N[C@@H]2CN(CC(=O)NC3CC3)C[C@@H]2O)=O)C1,CN(C)c1ccc([C@@H]2C[C@H]2C(=O)N[C@@H]2CN(CC(=O)NC3CC3)C[C@@H]2O)cc1,CN(C)c1ccc([C@@H]2C[C@H]2C(=O)N[C@@H]2CN(CC(=O)NC3CC3)C[C@@H]2O)cc1,True
60820,C1C2(CCOCC2)CCC(NC(=O)NC(CO)CO)C1,O=C(NC(CO)CO)NC1CCC2(CCOCC2)CC1,O=C(NC(C1CC1)CO)NC1CCC2(CCOCC2)CC1)[C@@H]1CCOC1,False
60821,c1nc(CO)cc(NC[C@@H](CCO)CCC)c1,CCC[C@H](CCO)CNc1ccnc(CO)c1,CCC[C@H](CCO)CNc1ccnc(CO)c1-c1ccc(C#N)nc1,False
60822,C1[C@H](C(N[C@H]2[C@H]3[C@@H]2CN(Cc2n(C)ncn2)C3)=O)[C@@H]1C(=O)N(C)C,CN(C)C(=O)[C@@H]1C[C@@H]1C(=O)N[C@H]1[C@@H]2CN(Cc3ncnn3C)C[C@@H]21,CN(C)C(=O)[C@@H]1C[C@@H]1C(=O)N[C@H]1[C@@H]2CN(Cc3ncnn3C)C[C@@H]21,True
60823,[C@H]1(O)[C@@H]2[C@H]3[C@@H]4[C@@H](O)[C@@H]([C@H]2C[C@@H]1N4C(=O)CNC(c1cc2c(cc1)CCC2)=O)C3,O=C(NCC(=O)N1[C@H]2C[C@H]3[C@H]([C@@H]2O)[C@@H]2C[C@H]3[C@H](O)[C@@H]21)c1ccc2c(c1)CCC2,O=C(NCC(=O)N1[C@H]2C[C@H]3[C@H](C1)[C@H]2[C@H]1O)[C@@H]2CCC[C@H]1O2,False
60824,c1c(COC(=O)N2C[C@@H](C)CC[C@H]2C(=O)N[C@H]2C[C@@H]3N(C(CCNC(C)C)=O)[C@@H](CC3)C2)cccc1,CC(C)NCCC(=O)N1[C@H]2CC[C@@H]1C[C@H](NC(=O)[C@@H]1CC[C@H](C)CN1C(=O)OCc1ccccc1)C2,CC(C)NCCC(=O)N1[C@H]2CC[C@@H]1C[C@H](NC(=O)[C@@H]1C[C@H](C)CCN1C(=O)OCc1ccccc1)C2,False
60825,CCCCN([C@H](C)c1ccccc1)CC(=O)N1CCN([C@H](c2ccc(F)cc2)C#N)CC1,CCCCN(CC(=O)N1CCN([C@@H](C#N)c2ccc(F)cc2)CC1)[C@H](C)c1ccccc1,CCCCN(CC(=O)N1CCN([C@@H](C#N)c2ccc(F)cc2)CC1)[C@H](C)c1ccccc1,True
60826,n1cccc([C@@H]2[C@H](CNC([C@@H]3[C@@H]4Sc5c(cccc5)[C@@H]34)=O)CCN2C(=O)c2c(F)c(F)ccc2)c1,O=C(NC[C@@H]1CCN(C(=O)c2cccc(F)c2F)[C@@H]1c1cccnc1)[C@@H]1[C@@H]2Sc3ccccc3[C@H]21,O=C(NC[C@@H]1CCN(C(=O)c2cccc(F)c2F)[C@@H]1c1cccnc1)[C@@H]1[C@H]2Sc3ccccc3[C@@H]21,False
60827,C([C@@H]1CCc2c(cccc2)[C@H]1O)(=O)N1C[C@@H]2[C@H](NC(=O)Cc3c(C)c(OC)ccc3)[C@@H](COC2)C1,COc1cccc(CC(=O)N[C@@H]2[C@H]3COC[C@@H]2CN(C(=O)[C@@H]2CCc4ccccc4[C@H]2O)C3)c1C,COc1cccc(CC(=O)N[C@@H]2[C@H]3COC[C@@H]2CN(C(=O)[C@@H]2CCc4ccccc4[C@H]2O)C3)c1C,True
60828,N1(C[C@@H]2[C@@H](c3ccnn3C)OCCC2)C(=O)[C@@H](CC(C)C)N(C)C1=O,CC(C)C[C@@H]1C(=O)N(C[C@H]2CCCO[C@@H]2c2ccnn2C)C(=O)N1C,CC(C)C[C@@H]1C(=O)N(C[C@H]2CCCO[C@@H]2c2ccnn2C)C(=O)N1C,True
60829,COc1ccc(CN2CCC[C@@H]3[C@H](O)C(C)(C)[C@H]32)cc1F,COc1ccc(CN2CCC[C@@H]3[C@H](O)C(C)(C)[C@H]32)cc1F,COc1ccc(CN2CCC[C@@H]3[C@H](OC(C)(C)C)[C@H]32)cc1F,False
60830,o1nc([C@@H](N2CC[C@@H](CCNC(=O)CNC(NC)=O)C2)C)nc1C,CNC(=O)NCC(=O)NCC[C@@H]1CCN([C@@H](C)c2noc(C)n2)C1,CNC(=O)NCC(=O)NCC[C@@H]1CCN([C@@H](C)c2noc(C)n2)C1,True
60831,C([C@H](NC(OC(C)(C)C)=O)CCC)(N1CC2(N(C(=O)Cc3c([N+](=O)[O-])ccc(F)c3)CCC2)C1)=O,CCC[C@@H](NC(=O)OC(C)(C)C)C(=O)N1CC2(CCCN2C(=O)Cc2cc(F)ccc2[N+](=O)[O-])C1,CCC[C@@H](NC(=O)OC(C)(C)C)C(=O)N1CC2(CCCN2C(=O)Cc2cc(F)ccc2[N+](=O)[O-])C1,True
60832,c1ccccc1-c1cc(C(=O)N2CCCC[C@H]2C(NC)=O)c(O)nc1C,CNC(=O)[C@@H]1CCCCN1C(=O)c1cc(-c2ccccc2)c(C)nc1O,CNC(=O)[C@@H]1CCCCN1C(=O)c1cc(-c2ccccc2)nc(O)c1C,False
60833,CC1(C)[C@@H](OCC)C[C@@H]1N(C(C(N1c2ccccc2O[C@@H](C(NC)=O)C1)=O)=O)CCC,CCCN(C(=O)C(=O)N1C[C@H](C(=O)NC)Oc2ccccc21)[C@H]1C[C@H](OCC)C1(C)C,CCCN(C(=O)C(=O)N1C[C@H](C(=O)Nc2ccccc2OC)C[C@@H]1C)[C@H]1C[C@H](OC)C1(C)C,False
60834,n1cccc(-c2cc(C(=O)NC[C@@H]3CCN(C([C@@H]4CNC(=O)CC4)=O)[C@@H]3c3cccnc3)n[nH]2)c1,O=C1CC[C@H](C(=O)N2CC[C@@H](CNC(=O)c3cc(-c4cccnc4)[nH]n3)[C@H]2c2cccnc2)CN1,O=C1CC[C@H](C(=O)N2CC[C@@H](CNC(=O)c3cc(-c4cccnc4)[nH]n3)[C@H]2c2cccnc2)CN1,True
60835,C1CC(CCC(=O)N[C@@H]2[C@H]3N(Cc4n(CC)ccn4)[C@@H](C2)CC3)CCO1,CCn1ccnc1CN1[C@H]2CC[C@@H]1C[C@@H]2NC(=O)CCC1CCOCC1,CCn1ccnc1CN1[C@H]2CC[C@@H]1C[C@@H]2NC(=O)CCC1CCOCC1,True
60836,c1(CN(C)C(=O)CN2C[C@@H](NC(=O)[C@@H]3CCCO3)[C@H](O)C2)cn(C)nc1,CN(Cc1cnn(C)c1)C(=O)CN1C[C@@H](O)[C@H](NC(=O)[C@@H]2CCCO2)C1,CN(Cc1cnn(C)c1)C(=O)CN1C[C@@H](O)[C@H](NC(=O)[C@@H]2CCCO2)C1,True
60837,c1cc(CCC(N(C)C[C@H](C)NC(C(F)(F)C)=O)=O)co1,C[C@@H](CN(C)C(=O)CCc1ccoc1)NC(=O)C(C)(F)F,C[C@@H](CN(C)C(=O)CCc1ccoc1)NC(=O)C(C)(F)F,True
60838,C(Nc1sc2c(n1)CC[C@@H](NC(=O)c1c[nH]c3cnccc31)C2)([C@@H](C)c1ccc(O)cc1)=O,C[C@H](C(=O)Nc1nc2c(s1)C[C@H](NC(=O)c1c[nH]c3cnccc13)CC2)c1ccc(O)cc1,C[C@H](C(=O)Nc1nc2c(s1)C[C@H](NC(=O)c1c[nH]c3cnccc13)CC2)c1ccc(O)cc1,True
60839,CC(CC(=O)N[C@H]1C[C@H]2CC[C@H](N2C(=O)c2cc(S(C)(=O)=O)ccc2)C1)(C)C,CC(C)(C)CC(=O)N[C@@H]1C[C@@H]2CC[C@H](C1)N2C(=O)c1cccc(S(C)(=O)=O)c1,CC(C)(C)CC(=O)N[C@@H]1C[C@@H]2CC[C@H](C1)N2C(=O)c1cccc(S(C)(=O)=O)c1,True
60840,c1(C)cc(OC)cc(OCC(O)=O)c1,COc1cc(C)cc(OCC(=O)O)c1,COc1cc(OC)cc(OCC(=O)c2cc(C)ccc2[N+](=O)[O-])n1,False
60841,c1cnc(NCCCSc2ccccn2)c(CN)n1,NCc1nccnc1NCCCSc1ccccn1,NCc1nccnc1NCCCSc1nccc([N+](=O)[O-])c1[N+](=O)[O-])c1ccccn1,False
60842,C(C#C)N1CCC[C@H]1COC(C1CCCC1)=O,C#CCN1CCC[C@H]1COC(=O)C1CCCC1,C#CCN1CCC[C@H]1COC(=O)C1[C@H](CC)CCCC1=O,False
60843,[C@H](CN(Cc1n(C)ccc1)C)(C)O,C[C@@H](O)CN(C)Cc1cccn1C,C[C@H](O)CN(C)Cc1cccc(N(C)C)c1[C@@H]1C[C@@H]1C,False
60844,Cn1cccc(C(N2CC[C@@H](CNC(=O)[C@H]3NC(=O)CC3)C2)=O)c1=O,Cn1cccc(C(=O)N2CC[C@@H](CNC(=O)[C@@H]3CCC(=O)N3)C2)c1=O,Cn1cccc(C(=O)N2CC[C@@H](CNC(=O)[C@@H]3CCC(=O)N3)C2)c1=O,True
60845,c1c(-c2scc(C(N3C[C@H]4[C@@H](NC(C[C@H]5C[C@H]6C[C@@H]5CC6)=O)[C@H](COC4)C3)=O)n2)cccc1,O=C(C[C@H]1C[C@@H]2CC[C@H]1C2)N[C@@H]1[C@H]2COC[C@@H]1CN(C(=O)c1csc(-c3ccccc3)n1)C2,O=C(C[C@@H]1C[C@@H]2CC[C@H]1C2)N[C@@H]1[C@H]2COC[C@@H]1CN(C(=O)c1csc(-c3ccccc3)n1)C2,False
60846,c1(CC(N2[C@H](c3[nH]nc(NC([C@@H]4Cc5c(cccc5)O4)=O)c3)CCCC2)=O)cccc(C(F)(F)F)n1,O=C(Nc1cc([C@@H]2CCCCN2C(=O)Cc2cccc(C(F)(F)F)n2)[nH]n1)[C@@H]1Cc2ccccc2O1,O=C(Nc1cc([C@@H]2CCCCN2C(=O)Cc2cccc(C(F)(F)F)n2)[nH]n1)[C@@H]1Cc2ccccc2O1,True
60847,c1nc(CCCCC)sc1C(=O)N1C[C@@H]2[C@H](NC(=O)[C@@H]3[C@@H](C4CC4)C3)[C@H](C1)COC2,CCCCCc1ncc(C(=O)N2C[C@@H]3COC[C@H](C2)[C@@H]3NC(=O)[C@H]2C[C@@H]2C2CC2)s1,CCCCCc1ncc(C(=O)N2C[C@@H]3COC[C@H](C2)[C@@H]3NC(=O)[C@H]2C[C@@H]2C2CC2)s1,True
60848,CC(=O)N[C@H]([C@@H]1CN(C(Cc2ccc3c(c2)OCCCO3)=O)CCC1)c1nccs1,CC(=O)N[C@@H](c1nccs1)[C@H]1CCCN(C(=O)Cc2ccc3c(c2)OCCCO3)C1,CC(=O)N[C@@H](c1ccc(OC)cc1)[C@H]1CCCN(C(=O)Cc2cc3c(cc2OC(=O)O)CCCO3)C1,False
