,canonical,random
261,C[C@H](CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,c1(O)ccc(CCN[C@@H](CCc2ccc(O)cc2)C)cc1O
262,CN(C)CC/C=C1/c2ccccc2COc2ccccc21,c1cc2c(cc1)/C(=C\CCN(C)C)c1ccccc1CO2
263,C[C@H]1c2cccc(O)c2C(O)=C2C(=O)[C@]3(O)C(=O)/C(=C(/N)O)C(=O)[C@@H](N(C)C)[C@H]3[C@@H](O)[C@H]21,[C@H]1(N(C)C)[C@H]2[C@@H](O)[C@H]3[C@@H](C)c4cccc(O)c4C(O)=C3C(=O)[C@]2(O)C(=O)/C(=C(\O)N)C1=O
264,CC[C@]12CCCN3CCc4c(n(c5ccccc45)C(=O)C1)[C@@H]32,C([C@@]12CCCN3[C@@H]1c1n(c4c(c1CC3)cccc4)C(=O)C2)C
265,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1,c1c(O)cc2oc(-c3ccc(OC)cc3)cc(=O)c2c1O
266,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,c1c2c(n(CC)cc(C(=O)O)c2=O)nc(N2CCNCC2)c1F
267,Oc1cc(O)c2c(c1)O[C@@H](c1ccc(O)c(O)c1)[C@H](O)C2,c12c(O)cc(O)cc1O[C@@H](c1ccc(O)c(O)c1)[C@H](O)C2
268,CC(C)[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@@](NC(=O)[C@H]3C=C4c5cccc6[nH]cc(c56)C[C@@H]4N(C)C3)(C(C)C)C(=O)N12,[C@@]1(C(C)C)(NC([C@H]2C=C3[C@@H](N(C)C2)Cc2c[nH]c4cccc3c42)=O)O[C@]2(O)N([C@@H](C(C)C)C(=O)N3[C@H]2CCC3)C1=O
269,CC(C)[C@]1(NC(=O)[C@H]2C=C3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)O[C@]2(O)C3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O,CC([C@@]1(NC([C@H]2C=C3c4c5c([nH]cc5C[C@H]3N(C)C2)ccc4)=O)C(=O)N2[C@](O)(O1)C1CCCN1C(=O)[C@@H]2Cc1ccccc1)C
270,CC(C)C[C@H]1C(=O)N2CCCC2[C@]2(O)O[C@@](NC(=O)[C@H]3C=C4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,N12[C@@H](CC(C)C)C(=O)N3CCCC3[C@]1(O)O[C@](C(C)C)(NC(=O)[C@@H]1CN(C)[C@H]3C(=C1)c1cccc4c1c(c[nH]4)C3)C2=O
271,C[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@@H]2N(C)C1,c12cccc3c1c(c[nH]3)C[C@@H]1N(C)C[C@H](C(N[C@@H](C)CO)=O)C=C21
272,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,O=C(Oc1ccc2c(c1)[C@@]1(C)[C@@H](N2C)N(C)CC1)NC
273,CCc1cc(C(N)=S)ccn1,C(c1cc(C(N)=S)ccn1)C
274,CCOc1ccc2c(c1)C(C)=CC(C)(C)N2,CC1=CC(C)(C)Nc2ccc(OCC)cc21
275,CC(O)(P(=O)(O)O)P(=O)(O)O,CC(O)(P(O)(O)=O)P(O)(=O)O
276,CCc1cccc(CC)c1NC(=O)CN(CC(=O)O)CC(=O)O,C(N(CC(=O)O)CC(=O)O)C(Nc1c(CC)cccc1CC)=O
277,COc1c2ccoc2nc2c(OC)c(OC[C@H](O)C(C)(C)O)ccc12,CC(O)(C)[C@H](COc1c(OC)c2c(c(OC)c3c(n2)occ3)cc1)O
278,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@H]1c1cccc(Cl)c1Cl,C(=O)(OCC)C1=C(C)NC(C)=C(C(=O)OC)[C@H]1c1c(Cl)c(Cl)ccc1
279,C[C@@H](NCCC(c1ccccc1)c1ccccc1)c1ccccc1,c1ccccc1C(c1ccccc1)CCN[C@@H](c1ccccc1)C
280,CCN[C@@H](C)Cc1cccc(C(F)(F)F)c1,C(c1cc(C(F)(F)F)ccc1)[C@H](C)NCC
281,C[C@H](C(=O)O)c1cccc(Oc2ccccc2)c1,OC(=O)[C@H](c1cccc(Oc2ccccc2)c1)C
282,C[C@H](Cc1ccc(O)cc1)NC[C@H](O)c1cc(O)cc(O)c1,Oc1cc([C@H](CN[C@H](C)Cc2ccc(O)cc2)O)cc(O)c1
283,O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,c1c(Cl)ccc(OCC(=O)N2CCN(Cc3ccc4c(c3)OCO4)CC2)c1
284,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O,c12c(c(=O)c(C)c(-c3ccccc3)o1)cccc2C(OCCN1CCCCC1)=O
285,CC(=O)OCC(=O)[C@]12OC(C)(C)O[C@H]1C[C@H]1[C@@H]3C[C@@H](F)C4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@H](O)C[C@@]12C,O(C(=O)C)CC(=O)[C@]12[C@H](C[C@H]3[C@@H]4C[C@@H](F)C5=CC(=O)C=C[C@@]5(C)[C@@]4(F)[C@H](O)C[C@@]31C)OC(C)(C)O2
286,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,c1nn(CC(O)(Cn2cncn2)c2ccc(F)cc2F)cn1
287,C[C@]12C[C@H](O)[C@]3(F)[C@H](CCC4=CC(=O)CC[C@]43C)[C@H]1CC[C@@]2(O)C(=O)CO,O[C@@H]1[C@]2(F)[C@H](CCC3=CC(=O)CC[C@@]23C)[C@@H]2[C@@](C)([C@@](C(CO)=O)(O)CC2)C1
288,CC1(C)O[C@@H]2C[C@@H]3[C@H]4C[C@@H](F)C5=CC(=O)C=C[C@@]5(C)[C@@H]4[C@@H](O)C[C@]3(C)[C@@]2(C(=O)CO)O1,C1=C2[C@H](F)C[C@H]3[C@@H]([C@@H](O)C[C@]4(C)[C@@]5(C(CO)=O)OC(C)(C)O[C@@H]5C[C@@H]43)[C@]2(C)C=CC1=O
289,CC(=O)[C@@]1(O)CC[C@@H]2[C@H]3C[C@H](C)C4=CC(=O)C=C[C@@]4(C)[C@]3(F)[C@H](O)C[C@@]21C,[C@H]12C[C@H](C)C3=CC(=O)C=C[C@@]3(C)[C@]1(F)[C@H](O)C[C@@]1(C)[C@@H]2CC[C@@]1(C(C)=O)O
290,CNCC[C@@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,c1ccccc1[C@H](Oc1ccc(C(F)(F)F)cc1)CCNC
291,Nc1nc(=O)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2[nH]1,C(c1ccc(NCc2nc3c(nc2)[nH]c(N)nc3=O)cc1)(N[C@H](C(O)=O)CCC(=O)O)=O
292,COc1cc(=O)n(C)c2c(OC[C@H](O)C(C)(C)O)cccc12,[C@@H](COc1c2n(C)c(=O)cc(OC)c2ccc1)(O)C(O)(C)C
293,O=C(O)c1ccccc1OP(=O)(O)O,c1ccc(C(O)=O)c(OP(=O)(O)O)c1
294,O=C1O[C@@H](CN2CCOCC2)CN1/N=C/c1ccc([N+](=O)[O-])o1,C(N1CCOCC1)[C@H]1CN(/N=C/c2oc([N+](=O)[O-])cc2)C(=O)O1
295,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,O=C(O)c1cc(S(N)(=O)=O)c(Cl)cc1NCc1ccco1
296,CC(=O)O[C@@H]1C[C@]2(C)[C@@H](C[C@@H](O)[C@@H]3[C@]4(C)CC[C@@H](O)[C@H](C)[C@H]4CC[C@]32C)/C1=C(\CCC=C(C)C)C(=O)O,C1C[C@@H](O)[C@H](C)[C@H]2CC[C@@]3(C)[C@]4(C)C[C@@H](OC(=O)C)/C(=C(/CCC=C(C)C)C(=O)O)[C@@H]4C[C@@H](O)[C@@H]3[C@]12C
297,NCC1(CC(=O)O)CCCCC1,C1(CN)(CC(=O)O)CCCCC1
298,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@]31CCN(C)C2,C1=C[C@H](O)C[C@H]2[C@]13CCN(C)Cc1ccc(OC)c(c13)O2
299,Cc1[nH]ccc2c1[nH]c1cc(=O)ccc12,c1c2c3c(c(C)[nH]cc3)[nH]c2cc(=O)c1
300,Nc1nc(=O)c2ncn(COC(CO)CO)c2[nH]1,Nc1nc(=O)c2c([nH]1)n(COC(CO)CO)cn2
301,C=C[C@]12CN(C)[C@@H]3[C@H]4CO[C@H](C[C@@H]41)[C@@]1(C(=O)Nc4ccccc41)[C@@H]32,C([C@@]12CN(C)[C@H]3[C@@H]1[C@]1(C(=O)Nc4ccccc41)[C@H]1C[C@H]2[C@@H]3CO1)=C
302,Cc1ccc(S(=O)(=O)NC(=O)NN2C[C@H]3CCC[C@H]3C2)cc1,c1(C)ccc(S(=O)(NC(NN2C[C@@H]3[C@@H](CCC3)C2)=O)=O)cc1
303,CN(C)Cc1c[nH]c2ccccc12,[nH]1c2c(cccc2)c(CN(C)C)c1
304,Cn1c(-c2ccc3c(c2)OCO3)cc(=O)c2ccccc21,c1c2c(ccc1-c1cc(=O)c3ccccc3n1C)OCO2
305,COc1ccccc1OC[C@@H](O)CO,c1cccc(OC[C@@H](O)CO)c1OC
306,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,N1(CCCC(c2ccc(F)cc2)=O)CCC(O)(c2ccc(Cl)cc2)CC1
307,Clc1cc(Cl)c(OCC#CI)cc1Cl,O(CC#CI)c1c(Cl)cc(Cl)c(Cl)c1
308,CC1=c2[nH]c3c(c2CCN1)C=CC(=O)C=3,CC1=c2c(c3c([nH]2)=CC(=O)C=C3)CCN1
309,Cc1nccc2c1[nH]c1ccccc12,c12ccnc(C)c1[nH]c1ccccc21
310,C[C@H]1NCCc2c1[nH]c1ccccc21,c1cccc2c3c([nH]c12)[C@@H](C)NCC3
311,CC1(C)O[C@@H]2C[C@@H]3[C@H]4CCC5=CC(=O)CC[C@@]5(C)[C@@]4(F)[C@@H](O)C[C@@]3(C)[C@]2(C(=O)CCl)O1,[C@]12(C)[C@@]3(C(=O)CCl)[C@H](OC(C)(C)O3)C[C@@H]1[C@H]1CCC3=CC(=O)CC[C@@]3(C)[C@@]1(F)[C@@H](O)C2
312,CO[C@@H](C)[C@@](O)(C(=O)OCC1=CCN2CC[C@H](O)C12)C(C)C,C(C)(C)[C@@]([C@@H](OC)C)(C(=O)OCC1=CCN2C1[C@@H](O)CC2)O
313,O=S(=O)(O)CCN1CCN(CCO)CC1,C(CO)N1CCN(CCS(=O)(=O)O)CC1
314,COc1ccc2c(c1)=NC1=C(C)NCCC=21,c1cc2c(cc1OC)=NC1=C(C)NCCC=21
315,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@H]4O[C@@H](CO[C@H]5O[C@H](C)[C@H](O)[C@H](O)[C@@H]5O)[C@H](O)[C@@H](O)[C@H]4O)cc3O2)cc1O,COc1ccc([C@@H]2CC(=O)c3c(cc(O[C@H]4O[C@@H](CO[C@@H]5[C@@H](O)[C@@H](O)[C@@H](O)[C@@H](C)O5)[C@H](O)[C@@H](O)[C@H]4O)cc3O)O2)cc1O
316,CC[C@H](c1ccc(O)cc1)[C@@H](CC)c1ccc(O)cc1,c1(O)ccc([C@H]([C@H](c2ccc(O)cc2)CC)CC)cc1
317,CN1CCC2=C[C@@H](O)[C@@H]3OC(=O)c4cc5c(cc4[C@H]3[C@@H]21)OCO5,c12c(cc3c(c1)[C@@H]1[C@@H](OC3=O)[C@H](O)C=C3CCN(C)[C@H]31)OCO2
318,CN1CCCN([C@@H](c2ccccc2)c2ccc(Cl)cc2)CC1,C1N([C@@H](c2ccccc2)c2ccc(Cl)cc2)CCN(C)CC1
319,CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12,C(CNc1ccc(CO)c2sc3ccccc3c(=O)c12)N(CC)CC
320,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2cc3c(cc2CCN1C)OCO3,c1cc(OC)c(OC)c2c1[C@@H]([C@H]1c3c(cc4c(c3)OCO4)CCN1C)OC2=O
321,CN1CCc2cc3c(cc2[C@@H]1O)OCO3,c12cc3c(cc1[C@H](O)N(C)CC2)OCO3
322,COc1c2c(cc3c1OCO3)CCN(C)C2,c12c(c(OC)c3c(c1)CCN(C)C3)OCO2
323,OCCOCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,N1([C@@H](c2ccc(Cl)cc2)c2ccccc2)CCN(CCOCCO)CC1
324,C[C@H]([C@H](O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,c1(CC2CCN([C@@H]([C@H](O)c3ccc(O)cc3)C)CC2)ccccc1
325,Clc1ccc([C@H](Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1,c1cc(Cl)c(CO[C@@H](Cn2cncc2)c2ccc(Cl)cc2Cl)c(Cl)c1
326,COc1ccc2c(c1O)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3,c12c(OC)c(OC)cc3c1[C@H](Cc1c-2c(O)c(OC)cc1)N(C)CC3
327,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C,c1(C(C(=O)N)(CCN(C(C)C)C(C)C)c2ccccc2)ccccc1
328,Cc1c(NC(C)C)c(=O)n(-c2ccccc2)n1C,O=c1c(NC(C)C)c(C)n(C)n1-c1ccccc1
329,O=[N+]([O-])O[C@H]1CO[C@@H]2[C@H]1OC[C@@H]2O[N+](=O)[O-],C1[C@H](O[N+](=O)[O-])[C@H]2[C@@H](O1)[C@@H](O[N+](=O)[O-])CO2
330,NC[C@@H]1O[C@H](O[C@H]2C(O)[C@H](O[C@H]3O[C@H](CO)[C@H](O)[C@@H](N)[C@H]3O)[C@@H](N)C[C@H]2N)[C@H](O)[C@H](O)[C@@H]1O,O[C@H]1[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@@H](O[C@@H]3[C@H](O)[C@H](O)[C@H](O)[C@H](CN)O3)C2O)O[C@H](CO)[C@H](O)[C@H]1N
331,CCN1C[C@]2(C)CC[C@@H](O)[C@]34[C@@H]5C[C@H]6[C@@H](O)[C@@H]5[C@](O)(C[C@@H]6OC)[C@@H](C[C@H]23)[C@@H]14,[C@@H]12[C@H]3[C@@]4(O)C[C@H](OC)[C@H]5C[C@H]([C@@H]4[C@@H]5O)[C@]14[C@H](O)CC[C@](C)([C@H]4C3)CN2CC
332,COC1=CC(=O)O[C@@H](/C=C/c2ccccc2)C1,c1cc(/C=C/[C@H]2CC(OC)=CC(=O)O2)ccc1
333,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,c1c(C(=O)C2CCN(CCn3c(=O)c4c(cccc4)[nH]c3=O)CC2)ccc(F)c1
334,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,c12sccc1C(=C1CCN(C)CC1)c1c(cccc1)CC2=O
335,c1coc(CNc2ncnc3nc[nH]c23)c1,c1oc(CNc2c3c(ncn2)nc[nH]3)cc1
336,COc1cc(Br)c(C[C@H]2c3cc(OC)c(OC)cc3CCN2C)cc1OC,Brc1c(C[C@H]2c3cc(OC)c(OC)cc3CCN2C)cc(OC)c(OC)c1
337,COc1ccc(C[C@H]2c3cc(OC)c(OC)cc3CCN2C)cc1OC,c1(OC)c(OC)cc(C[C@H]2c3cc(OC)c(OC)cc3CCN2C)cc1
338,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,n1oc(C)c(C(Nc2ccc(C(F)(F)F)cc2)=O)c1
339,Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2C=O,C(CC(O)=O)[C@H](NC(=O)c1ccc(NCC2CNc3[nH]c(N)nc(=O)c3N2C=O)cc1)C(=O)O
340,CC(C)(C)NC[C@H](O)COc1cccc2c1CCCC2=O,c1cc(OC[C@H](CNC(C)(C)C)O)c2c(c1)C(=O)CCC2
341,C#C[C@]1(O)CC[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@H]4[C@H]3CC[C@]21CC,[C@@H]12[C@H](CC[C@@]3(CC)[C@](O)(C#C)CC[C@H]13)[C@@H]1CCC(=O)C=C1CC2
342,C[C@H](CCC(=O)O)[C@@H]1CC[C@H]2C3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,[C@@H]12CC[C@@H]([C@@H](CCC(O)=O)C)[C@@]1(C)CC[C@@H]1[C@]3(C)[C@@H](CCC21)C[C@H](O)CC3
343,CN1[C@@H](CC(=O)c2ccccc2)CCC[C@@H]1C[C@H](O)c1ccccc1,O=C(C[C@@H]1N(C)[C@@H](C[C@@H](c2ccccc2)O)CCC1)c1ccccc1
344,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN[C@H](C)C3)c(F)c21,c12n(CC)cc(C(=O)O)c(=O)c1cc(F)c(N1CCN[C@H](C)C1)c2F
345,CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1,C1CC(C(=O)OCCOCCN(CC)CC)(c2ccccc2)CC1
346,CC[C@@H](C)C(=O)O[C@@H]1C[C@H](C)C=C2C=C[C@H](C)[C@H](CC[C@H]3C[C@H](O)CC(=O)O3)[C@H]21,O=C([C@H](C)CC)O[C@H]1[C@@H]2[C@@H](CC[C@@H]3OC(=O)C[C@@H](O)C3)[C@@H](C)C=CC2=C[C@@H](C)C1
347,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,Clc1ccc2c(c1)C(N1CCN(C)CC1)=Nc1ccccc1O2
348,CN(C)CCOC(=O)COc1ccc(Cl)cc1,c1(Cl)ccc(OCC(OCCN(C)C)=O)cc1
349,O[C@H]1[C@H]2c3cc4c(cc3CN3CCC(=C[C@@H]1O)[C@@H]23)OCO4,C1C2=C[C@H](O)[C@@H](O)[C@H]3c4c(cc5c(c4)OCO5)CN(C1)[C@@H]23
350,CN1C[C@H](CO)C=C2c3cccc4[nH]cc(c34)C[C@@H]21,c12c[nH]c3cccc(c13)C1=C[C@@H](CO)CN(C)[C@H]1C2
351,CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,c12c3c(cccc3[nH]c1)C1=C[C@H](NC(N(CC)CC)=O)CN(C)[C@@H]1C2
352,NCc1ccc(S(N)(=O)=O)cc1,c1cc(S(=O)(N)=O)ccc1CN
353,CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)[C@@H](C)Cc1ccc(OC)cc1,C(C)N([C@@H](C)Cc1ccc(OC)cc1)CCCCOC(c1ccc(OC)c(OC)c1)=O
354,CN(CCCl)CCCl,CN(CCCl)CCCl
355,Cc1cccc(CN2CCN([C@H](c3ccccc3)c3ccc(Cl)cc3)CC2)c1,c1c([C@@H](c2ccccc2)N2CCN(Cc3cccc(C)c3)CC2)ccc(Cl)c1
356,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl,Cc1c(Cl)c(Nc2ccccc2C(=O)O)c(Cl)cc1
357,CCN(CC)CCNC(=O)COc1ccc(OC)cc1,c1c(OCC(NCCN(CC)CC)=O)ccc(OC)c1
358,O[C@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@@H]1CCCCN1,FC(F)(c1nc2c(cccc2C(F)(F)F)c([C@@H](O)[C@H]2NCCCC2)c1)F
359,O=S(=O)(O)CCS,OS(=O)(CCS)=O
360,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@]21C,C[C@@]12[C@@H](CC[C@@]1(O)C#C)[C@H]1[C@H](CC2)c2c(cc(OC)cc2)CC1
361,C=N[C@@H](C(=O)N[C@@H]1C(=O)[C@H]2[C@@H]1SC(C)(C)[C@@H]2C(=O)O)c1ccccc1,C(O)([C@H]1C(C)(C)S[C@H]2[C@@H]1C(=O)[C@H]2NC(=O)[C@@H](c1ccccc1)N=C)=O
362,CNC[C@@H](O)c1ccc(O)c(OC)c1,c1c(O)c(OC)cc([C@@H](CNC)O)c1
363,CN(C)CCN(Cc1cccs1)c1ccccn1,N(Cc1cccs1)(c1ncccc1)CCN(C)C
364,Cn1cc[nH]c1=S,n1(C)cc[nH]c1=S
365,CS(=N)(=O)CC[C@H](N)C(=O)O,C(C[C@@H](C(=O)O)N)S(=O)(=N)C
366,CN1CCC[C@H](CC2c3ccccc3Sc3ccccc32)C1,c12ccccc1C(C[C@H]1CCCN(C)C1)c1c(cccc1)S2
367,COc1ccccc1OC[C@H](O)COC(N)=O,c1c(OC[C@@H](COC(=O)N)O)c(OC)ccc1
368,COc1ccc(OC)c([C@@H](O)[C@H](C)N)c1,O[C@H](c1c(OC)ccc(OC)c1)[C@@H](N)C
369,CC[C@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,N(C(=O)[C@H]1CN(C)[C@H]2C(=C1)c1c3c(c[nH]c3ccc1)C2)[C@H](CC)CO
370,C[C@@H]1C[C@@H]2[C@@H]([C@@H](O)C[C@@]3(C)[C@@H]2CC[C@@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,C[C@]12[C@H](CC[C@]1(C(CO)=O)O)[C@@H]1C[C@@H](C)C3=CC(=O)C=C[C@]3(C)[C@@H]1[C@@H](O)C2
371,Cc1ncc([N+](=O)[O-])n1CCO,c1([N+](=O)[O-])cnc(C)n1CCO
372,CC#C[C@@]1(O)CC[C@@H]2[C@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@]21C,C12=C3C(=CC(=O)CC3)CC[C@@H]1[C@@H]1[C@](C)([C@@](O)(C#CC)CC1)C[C@@H]2c1ccc(N(C)C)cc1
373,N[C@H](Cn1ccc(=O)c(O)c1)C(=O)O,c1(O)cn(C[C@H](C(=O)O)N)ccc1=O
374,Clc1ccc([C@H](c2ccccc2Cl)C(Cl)Cl)cc1,c1([C@@H](c2ccc(Cl)cc2)C(Cl)Cl)ccccc1Cl
375,C[C@@H]1C(=O)O[C@@H]2CCN3CC=C(COC(=O)[C@](C)(O)[C@]1(C)O)C23,C1(=O)[C@](C)(O)[C@@](O)(C)[C@H](C)C(=O)O[C@H]2C3N(CC=C3CO1)CC2
376,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,c1(C/C=C(/CCC(=O)O)C)c(OC)c(C)c2c(c1O)C(=O)OC2
377,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,c1(=O)c(O)c(-c2cc(O)c(O)c(O)c2)oc2c1c(O)cc(O)c2
378,CC(=O)N[C@H](CC(=O)O)C(=O)O,O=C([C@H](NC(C)=O)CC(=O)O)O
379,CC(=O)N[C@H]1[C@@H](O[C@@H](C)C(=O)O)[C@H](O)[C@@H](CO)O[C@@H]1O,O[C@H]1[C@H](O[C@H](C(O)=O)C)[C@H](NC(=O)C)[C@@H](O)O[C@@H]1CO
380,C[C@@H]1CCC[C@H](C)N1,[C@@H]1(C)CCC[C@H](C)N1
381,C=C1[C@@H](O)[C@@]23C[C@@H]1[C@H](O)C[C@H]2[C@]12[C@H](O)CC[C@@]4(C)CN(CC)[C@@H]1[C@@H]3C[C@H]42,[C@]123[C@H]4C[C@H]5[C@@]6([C@@H]1C[C@@H](O)[C@@H](C2)C(=C)[C@H]3O)[C@H](O)CC[C@@]5(C)CN(CC)[C@H]46
382,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,c1c(OC)ccc2c1ccc([C@H](C)C(=O)O)c2
383,O=C1C[C@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,C1C(=O)c2c(cc(O)cc2O)O[C@H]1c1ccc(O)cc1
384,C[C@@H]1O[C@H](O[C@@H]2[C@@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@@H](CO)[C@@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O,O(c1cc2c(c(O)c1)C(=O)C[C@@H](c1ccc(O)cc1)O2)[C@H]1O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]1O[C@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O
385,NC[C@H]1O[C@@H](O[C@H]2[C@@H](O)[C@@H](O)[C@H](N)C[C@H]2N)[C@H](N)[C@@H](O)[C@@H]1O,[C@H]1(N)[C@H](O)[C@H](O)[C@H](O[C@H]2[C@H](N)[C@@H](O)[C@H](O)[C@@H](CN)O2)[C@H](N)C1
386,NC[C@@H]1O[C@H](O[C@H]2C(O)[C@H](O[C@H]3O[C@@H](CO)[C@H](O)[C@H](N)[C@@H]3O)[C@@H](N)C[C@@H]2N)[C@@H](N)C[C@H]1O,[C@@H]1(O)C[C@H](N)[C@@H](O[C@H]2C(O)[C@H](O[C@H]3O[C@@H](CO)[C@H](O)[C@H](N)[C@@H]3O)[C@@H](N)C[C@@H]2N)O[C@H]1CN
387,CN1CCO[C@@H](c2ccccc2)c2ccccc2C1,C1CN(C)Cc2c(cccc2)[C@H](c2ccccc2)O1
388,CO[C@]12C[C@@H](COC(=O)c3cncc(Br)c3)CN(C)[C@@H]1Cc1cn(C)c3cccc2c13,CO[C@@]12c3c4c(n(C)cc4C[C@H]1N(C)C[C@H](COC(=O)c1cncc(Br)c1)C2)ccc3
389,Cc1c(NC(=O)c2cccnc2)c(=O)n(-c2ccccc2)n1C,O=c1c(NC(c2cccnc2)=O)c(C)n(C)n1-c1ccccc1
390,O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,c1(Nc2cc(C(F)(F)F)ccc2)ncccc1C(O)=O
391,c1ccc2c3c([nH]c2c1)[C@H]1[C@H]2CC[C@@H]([C@H]4CCCNC42)N1CC3,c12c(c3c([nH]1)[C@H]1[C@@H]4C5[C@@H]([C@H](CC4)N1CC3)CCCN5)cccc2
392,C[C@H](N)[C@H](O)c1ccc(O)c(O)c1,[C@H]([C@H](C)N)(c1ccc(O)c(O)c1)O
393,CC(C)NC[C@H](O)c1cc(O)cc(O)c1,Oc1cc(O)cc([C@H](CNC(C)C)O)c1
394,Cc1ncc([N+](=O)[O-])n1C[C@H](O)CCl,n1c(C)n(C[C@H](O)CCl)c([N+]([O-])=O)c1
395,Cc1ccccc1[C@H](OCCN(C)C)c1ccccc1,c1(C)c([C@H](OCCN(C)C)c2ccccc2)cccc1
396,CCN(CC)CCc1nc(-c2ccccc2)no1,n1c(-c2ccccc2)noc1CCN(CC)CC
397,O=C(O)c1cc2ccccc2c(Cc2cc3ccccc3c(C(=O)O)c2O)c1O,C(O)(c1cc2ccccc2c(Cc2c(O)c(C(=O)O)c3ccccc3c2)c1O)=O
398,CCN(CC)CC#CCOC(=O)[C@](O)(c1ccccc1)C1CCCCC1,c1cc([C@@](O)(C(=O)OCC#CCN(CC)CC)C2CCCCC2)ccc1
399,C1CCC(C(C[C@@H]2CCCCN2)C2CCCCC2)CC1,N1[C@H](CC(C2CCCCC2)C2CCCCC2)CCCC1
